country,date,name,region,income level,variable,value
FR,2020-07-01,France,Europe & Central Asia,High income,gdp_100,128.7043593983231
FR,2020-10-01,France,Europe & Central Asia,High income,gdp_100,127.57273357836338
FR,2021-01-01,France,Europe & Central Asia,High income,gdp_100,127.6588785165942
FR,2021-04-01,France,Europe & Central Asia,High income,gdp_100,129.01004428661625
FR,2021-07-01,France,Europe & Central Asia,High income,gdp_100,133.37453372643745
FR,2021-10-01,France,Europe & Central Asia,High income,gdp_100,134.12261496859156
FR,2022-01-01,France,Europe & Central Asia,High income,gdp_100,133.79153097214382
FR,2022-04-01,France,Europe & Central Asia,High income,gdp_100,134.46617501339696
FR,2022-07-01,France,Europe & Central Asia,High income,gdp_100,134.6790955013227
GB,2000-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,100.0
GB,2000-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,100.65707100609652
GB,2000-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,101.17177074078474
GB,2000-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,101.60677108637294
GB,2001-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,102.4806343448557
GB,2001-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,102.85640705431656
GB,2001-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,103.3307578564413
GB,2001-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,103.49873113549975
GB,2002-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,103.85883001618488
GB,2002-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,104.40642424175748
GB,2002-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,105.16706678087976
GB,2002-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,106.05214173715058
GB,2003-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,106.7259238421576
GB,2003-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,107.643747559113
GB,2003-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,108.70995893739968
GB,2003-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,109.55829633647151
GB,2004-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,110.046635641281
GB,2004-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,110.6304096770128
GB,2004-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,110.89481575251472
GB,2004-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,111.24600464615078
GB,2005-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,112.0838254714231
GB,2005-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,113.14972582124472
GB,2005-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,114.12454301350128
GB,2005-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,115.32218224542744
GB,2006-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,115.72043609923766
GB,2006-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,115.99357587161695
GB,2006-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,116.15912122137762
GB,2006-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,116.6674253900008
GB,2007-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.88807069923826
GB,2007-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,118.6674750319916
GB,2007-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,119.57377778543665
GB,2007-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.36641812365832
GB,2008-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.9512498738909
GB,2008-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.37639148502244
GB,2008-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,118.56862380310696
GB,2008-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,115.94724465179404
GB,2009-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,113.71848794350196
GB,2009-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,113.39282618294617
GB,2009-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,113.5428360545578
GB,2009-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,113.93068396990876
GB,2010-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,115.01798383310596
GB,2010-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,116.34104522952236
GB,2010-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.08136507668824
GB,2010-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.24232895123323
GB,2011-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.54008677152738
GB,2011-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.60538978386523
GB,2011-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.78624123980208
GB,2011-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,117.7371015949914
GB,2012-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,118.7189581996769
GB,2012-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,118.65244842501195
GB,2012-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.13594546225424
GB,2012-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.01411192186625
GB,2013-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,120.29571982835554
GB,2013-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,121.11527500969147
GB,2013-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,122.0258444497612
GB,2013-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,122.81266414429078
GB,2014-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,123.96909125528322
GB,2014-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,125.05762294640844
GB,2014-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,126.01122926468815
GB,2014-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,126.83380664440524
GB,2015-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,127.3583269013731
GB,2015-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,128.16690578871314
GB,2015-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,128.72035570415218
GB,2015-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,129.6746930368685
GB,2016-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,130.14936696548008
GB,2016-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,130.97118586667332
GB,2016-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,131.55083284115162
GB,2016-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,132.40863705797372
GB,2017-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,133.39097440390202
GB,2017-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,134.1081364901407
GB,2017-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,134.8018307783802
GB,2017-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,135.65013573245196
GB,2018-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,135.85344586384852
GB,2018-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,136.47277195697862
GB,2018-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,137.23338172275027
GB,2018-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,137.58676399190938
GB,2019-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,138.45680018020917
GB,2019-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,138.6091357836372
GB,2019-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,139.4584267996904
GB,2019-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,139.42341011272208
GB,2020-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,135.78966865254475
GB,2020-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,110.07846266782516
GB,2020-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,129.96686734914283
GB,2020-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,131.55412465347624
GB,2021-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,130.0250754939287
GB,2021-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,138.81444603869764
GB,2021-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,141.2875526322464
GB,2021-10-01,United Kingdom,Europe & Central Asia,High income,gdp_100,143.59700744079015
GB,2022-01-01,United Kingdom,Europe & Central Asia,High income,gdp_100,144.59357918633117
GB,2022-04-01,United Kingdom,Europe & Central Asia,High income,gdp_100,144.93374161035365
GB,2022-07-01,United Kingdom,Europe & Central Asia,High income,gdp_100,144.69535274296769
ID,2000-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,100.0
ID,2000-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,99.42673083229806
ID,2000-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,101.87892286134506
ID,2000-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,104.8510905552705
ID,2001-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,104.10658073101708
ID,2001-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,105.17694724419646
ID,2001-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,105.19876538711502
ID,2001-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,106.69929811489838
ID,2002-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,108.00803198091388
ID,2002-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,109.40535814268726
ID,2002-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,110.8186602620642
ID,2002-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,112.02319334312378
ID,2003-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,113.49479902940487
ID,2003-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,114.78899638113266
ID,2003-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,115.99783916379572
ID,2003-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,117.14676150717148
ID,2004-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,118.53134463019973
ID,2004-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,119.95737726321704
ID,2004-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,121.42597175285374
ID,2004-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,124.89151340372086
ID,2005-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,125.90852684584183
ID,2005-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,127.35872470038323
ID,2005-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,128.76985392012656
ID,2005-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,130.6129548926523
ID,2006-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,132.35009003702822
ID,2006-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,134.05075584229894
ID,2006-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,136.22901948458983
ID,2006-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,138.4184369352385
ID,2007-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,140.6880244437507
ID,2007-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,143.05252436737868
ID,2007-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,145.3257171150365
ID,2007-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,146.58972498518852
ID,2008-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,149.90710092904746
ID,2008-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,152.1162885257733
ID,2008-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,154.1626049165048
ID,2008-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,154.38957703178352
ID,2009-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,156.5036165196614
ID,2009-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,158.54822554543298
ID,2009-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,161.02058344825846
ID,2009-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,163.4110687077547
ID,2010-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,166.0887202055026
ID,2010-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,168.87249644560217
ID,2010-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,171.43633870663777
ID,2010-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,174.19793263267826
ID,2011-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,176.74782250374014
ID,2011-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,179.3371471020763
ID,2011-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,182.07412672899807
ID,2011-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,184.75362997611552
ID,2012-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,187.5544285443484
ID,2012-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,190.38679174042787
ID,2012-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,193.09395144694423
ID,2012-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,195.79989407832517
ID,2013-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,198.54366630701597
ID,2013-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,201.09203887067792
ID,2013-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,203.75223203056115
ID,2013-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,206.3600519481516
ID,2014-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,208.81867918200317
ID,2014-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,211.43461237041717
ID,2014-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,213.90882314734648
ID,2014-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,216.3824114020848
ID,2015-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,219.05184759237025
ID,2015-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,221.61373885138084
ID,2015-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,224.36517295309957
ID,2015-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,227.24320254585487
ID,2016-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,230.00754798279695
ID,2016-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,232.93209027695573
ID,2016-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,235.8258991913662
ID,2016-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,238.70106031237225
ID,2017-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,241.70583437050985
ID,2017-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,244.7425675381182
ID,2017-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,247.834962718425
ID,2017-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,251.0132786092833
ID,2018-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,254.24625220532872
ID,2018-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,257.4698734438132
ID,2018-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,260.7745350815089
ID,2018-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,264.1192450278816
ID,2019-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,267.43243892955985
ID,2019-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,270.72849843155456
ID,2019-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,273.94714820866545
ID,2019-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,276.8605367159289
ID,2020-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,275.134125785502
ID,2020-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,256.5665122043621
ID,2020-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,265.3559888035812
ID,2020-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,271.95417364812727
ID,2021-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,274.33561334908904
ID,2021-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,274.6846580557682
ID,2021-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,275.19492141912554
ID,2021-10-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,285.7810656174293
ID,2022-01-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,288.01591997785
ID,2022-04-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,289.9503099417754
ID,2022-07-01,Indonesia,East Asia & Pacific,Lower middle income,gdp_100,291.60362818723326
IT,2000-01-01,Italy,Europe & Central Asia,High income,gdp_100,100.0
IT,2000-04-01,Italy,Europe & Central Asia,High income,gdp_100,100.82022720056132
IT,2000-07-01,Italy,Europe & Central Asia,High income,gdp_100,101.44178016187556
IT,2000-10-01,Italy,Europe & Central Asia,High income,gdp_100,102.97606571904689
IT,2001-01-01,Italy,Europe & Central Asia,High income,gdp_100,103.59138328108142
IT,2001-04-01,Italy,Europe & Central Asia,High income,gdp_100,103.22928596770736
IT,2001-07-01,Italy,Europe & Central Asia,High income,gdp_100,102.90282366654802
IT,2001-10-01,Italy,Europe & Central Asia,High income,gdp_100,102.69749562804122
IT,2002-01-01,Italy,Europe & Central Asia,High income,gdp_100,102.86802543482054
IT,2002-04-01,Italy,Europe & Central Asia,High income,gdp_100,103.24125995860874
IT,2002-07-01,Italy,Europe & Central Asia,High income,gdp_100,103.4529344327184
IT,2002-10-01,Italy,Europe & Central Asia,High income,gdp_100,103.89269833566873
IT,2003-01-01,Italy,Europe & Central Asia,High income,gdp_100,103.52497717584936
IT,2003-04-01,Italy,Europe & Central Asia,High income,gdp_100,103.38740911105634
IT,2003-07-01,Italy,Europe & Central Asia,High income,gdp_100,103.30099360800536
IT,2003-10-01,Italy,Europe & Central Asia,High income,gdp_100,104.21478930395104
IT,2004-01-01,Italy,Europe & Central Asia,High income,gdp_100,104.4897013489118
IT,2004-04-01,Italy,Europe & Central Asia,High income,gdp_100,104.904812078453
IT,2004-07-01,Italy,Europe & Central Asia,High income,gdp_100,104.84876594697565
IT,2004-10-01,Italy,Europe & Central Asia,High income,gdp_100,105.18496364717326
IT,2005-01-01,Italy,Europe & Central Asia,High income,gdp_100,104.9146082360508
IT,2005-04-01,Italy,Europe & Central Asia,High income,gdp_100,105.76748677125724
IT,2005-07-01,Italy,Europe & Central Asia,High income,gdp_100,106.44123900036158
IT,2005-10-01,Italy,Europe & Central Asia,High income,gdp_100,106.60478046075056
IT,2006-01-01,Italy,Europe & Central Asia,High income,gdp_100,106.76439145039002
IT,2006-04-01,Italy,Europe & Central Asia,High income,gdp_100,107.52250526340735
IT,2006-07-01,Italy,Europe & Central Asia,High income,gdp_100,108.03916038641816
IT,2006-10-01,Italy,Europe & Central Asia,High income,gdp_100,109.44914505321016
IT,2007-01-01,Italy,Europe & Central Asia,High income,gdp_100,109.14937938343591
IT,2007-04-01,Italy,Europe & Central Asia,High income,gdp_100,109.4463526285179
IT,2007-07-01,Italy,Europe & Central Asia,High income,gdp_100,109.6748029511016
IT,2007-10-01,Italy,Europe & Central Asia,High income,gdp_100,109.28166494974442
IT,2008-01-01,Italy,Europe & Central Asia,High income,gdp_100,110.5626132365129
IT,2008-04-01,Italy,Europe & Central Asia,High income,gdp_100,109.51754722949796
IT,2008-07-01,Italy,Europe & Central Asia,High income,gdp_100,108.14040594000562
IT,2008-10-01,Italy,Europe & Central Asia,High income,gdp_100,105.2194391109836
IT,2009-01-01,Italy,Europe & Central Asia,High income,gdp_100,102.62725941415128
IT,2009-04-01,Italy,Europe & Central Asia,High income,gdp_100,102.11720803347475
IT,2009-07-01,Italy,Europe & Central Asia,High income,gdp_100,102.76695030781136
IT,2009-10-01,Italy,Europe & Central Asia,High income,gdp_100,103.1066222071758
IT,2010-01-01,Italy,Europe & Central Asia,High income,gdp_100,103.45848702104348
IT,2010-04-01,Italy,Europe & Central Asia,High income,gdp_100,104.18176751697467
IT,2010-07-01,Italy,Europe & Central Asia,High income,gdp_100,104.64721118002598
IT,2010-10-01,Italy,Europe & Central Asia,High income,gdp_100,105.20939697053224
IT,2011-01-01,Italy,Europe & Central Asia,High income,gdp_100,105.7561767579208
IT,2011-04-01,Italy,Europe & Central Asia,High income,gdp_100,105.8037011999313
IT,2011-07-01,Italy,Europe & Central Asia,High income,gdp_100,105.28840949715494
IT,2011-10-01,Italy,Europe & Central Asia,High income,gdp_100,104.2753317299535
IT,2012-01-01,Italy,Europe & Central Asia,High income,gdp_100,103.0983566017931
IT,2012-04-01,Italy,Europe & Central Asia,High income,gdp_100,102.39119535668505
IT,2012-07-01,Italy,Europe & Central Asia,High income,gdp_100,101.8684388774606
IT,2012-10-01,Italy,Europe & Central Asia,High income,gdp_100,101.11630508702729
IT,2013-01-01,Italy,Europe & Central Asia,High income,gdp_100,100.13894721377842
IT,2013-04-01,Italy,Europe & Central Asia,High income,gdp_100,100.17671558181304
IT,2013-07-01,Italy,Europe & Central Asia,High income,gdp_100,100.3940721299953
IT,2013-10-01,Italy,Europe & Central Asia,High income,gdp_100,100.18909626650188
IT,2014-01-01,Italy,Europe & Central Asia,High income,gdp_100,100.3609395347644
IT,2014-04-01,Italy,Europe & Central Asia,High income,gdp_100,100.31283997002195
IT,2014-07-01,Italy,Europe & Central Asia,High income,gdp_100,100.4514350584243
IT,2014-10-01,Italy,Europe & Central Asia,High income,gdp_100,100.09055559261776
IT,2015-01-01,Italy,Europe & Central Asia,High income,gdp_100,100.4460286998826
IT,2015-04-01,Italy,Europe & Central Asia,High income,gdp_100,100.83197969720588
IT,2015-07-01,Italy,Europe & Central Asia,High income,gdp_100,101.00869190483404
IT,2015-10-01,Italy,Europe & Central Asia,High income,gdp_100,101.5316346516462
IT,2016-01-01,Italy,Europe & Central Asia,High income,gdp_100,101.91614062136168
IT,2016-04-01,Italy,Europe & Central Asia,High income,gdp_100,102.07945577430657
IT,2016-07-01,Italy,Europe & Central Asia,High income,gdp_100,102.62200155325614
IT,2016-10-01,Italy,Europe & Central Asia,High income,gdp_100,102.9373124751253
IT,2017-01-01,Italy,Europe & Central Asia,High income,gdp_100,103.47210217975312
IT,2017-04-01,Italy,Europe & Central Asia,High income,gdp_100,103.9184717366216
IT,2017-07-01,Italy,Europe & Central Asia,High income,gdp_100,104.37474640576887
IT,2017-10-01,Italy,Europe & Central Asia,High income,gdp_100,104.937289162432
IT,2018-01-01,Italy,Europe & Central Asia,High income,gdp_100,104.82319995798493
IT,2018-04-01,Italy,Europe & Central Asia,High income,gdp_100,104.8644402342517
IT,2018-07-01,Italy,Europe & Central Asia,High income,gdp_100,105.00360867922838
IT,2018-10-01,Italy,Europe & Central Asia,High income,gdp_100,105.31914567699587
IT,2019-01-01,Italy,Europe & Central Asia,High income,gdp_100,105.52078884007705
IT,2019-04-01,Italy,Europe & Central Asia,High income,gdp_100,105.75349950263806
IT,2019-07-01,Italy,Europe & Central Asia,High income,gdp_100,105.79517970330632
IT,2019-10-01,Italy,Europe & Central Asia,High income,gdp_100,104.96680647146944
IT,2020-01-01,Italy,Europe & Central Asia,High income,gdp_100,98.972465339605
IT,2020-04-01,Italy,Europe & Central Asia,High income,gdp_100,87.69179887436742
IT,2020-07-01,Italy,Europe & Central Asia,High income,gdp_100,101.35115950439992
IT,2020-10-01,Italy,Europe & Central Asia,High income,gdp_100,100.51867160056948
IT,2021-01-01,Italy,Europe & Central Asia,High income,gdp_100,100.7846564959839
IT,2021-04-01,Italy,Europe & Central Asia,High income,gdp_100,103.3261088948455
IT,2021-07-01,Italy,Europe & Central Asia,High income,gdp_100,106.29176372522488
IT,2021-10-01,Italy,Europe & Central Asia,High income,gdp_100,107.19526525238528
IT,2022-01-01,Italy,Europe & Central Asia,High income,gdp_100,107.34637037117896
IT,2022-04-01,Italy,Europe & Central Asia,High income,gdp_100,108.52375643155948
IT,2022-07-01,Italy,Europe & Central Asia,High income,gdp_100,109.06774191057087
JP,2000-01-01,Japan,East Asia & Pacific,High income,gdp_100,100.0
JP,2000-04-01,Japan,East Asia & Pacific,High income,gdp_100,100.47375634924649
JP,2000-07-01,Japan,East Asia & Pacific,High income,gdp_100,100.4995382848498
JP,2000-10-01,Japan,East Asia & Pacific,High income,gdp_100,101.48111707451494
JP,2001-01-01,Japan,East Asia & Pacific,High income,gdp_100,102.2368678244672
JP,2001-04-01,Japan,East Asia & Pacific,High income,gdp_100,101.4725129028028
JP,2001-07-01,Japan,East Asia & Pacific,High income,gdp_100,100.37316787845198
JP,2001-10-01,Japan,East Asia & Pacific,High income,gdp_100,100.03175756720417
JP,2002-01-01,Japan,East Asia & Pacific,High income,gdp_100,100.20004057880418
JP,2002-04-01,Japan,East Asia & Pacific,High income,gdp_100,101.01528488826128
JP,2002-07-01,Japan,East Asia & Pacific,High income,gdp_100,101.33350790164218
JP,2002-10-01,Japan,East Asia & Pacific,High income,gdp_100,101.6162120327402
JP,2003-01-01,Japan,East Asia & Pacific,High income,gdp_100,101.6788259520124
JP,2003-04-01,Japan,East Asia & Pacific,High income,gdp_100,102.38015505681642
JP,2003-07-01,Japan,East Asia & Pacific,High income,gdp_100,102.6828054966982
JP,2003-10-01,Japan,East Asia & Pacific,High income,gdp_100,103.8071048201162
JP,2004-01-01,Japan,East Asia & Pacific,High income,gdp_100,104.57272647322333
JP,2004-04-01,Japan,East Asia & Pacific,High income,gdp_100,104.5878620597462
JP,2004-07-01,Japan,East Asia & Pacific,High income,gdp_100,105.22964102685545
JP,2004-10-01,Japan,East Asia & Pacific,High income,gdp_100,105.02747563090746
JP,2005-01-01,Japan,East Asia & Pacific,High income,gdp_100,105.56944846235218
JP,2005-04-01,Japan,East Asia & Pacific,High income,gdp_100,106.39505769270563
JP,2005-07-01,Japan,East Asia & Pacific,High income,gdp_100,107.47813203067324
JP,2005-10-01,Japan,East Asia & Pacific,High income,gdp_100,107.66833695438584
JP,2006-01-01,Japan,East Asia & Pacific,High income,gdp_100,107.83863967640524
JP,2006-04-01,Japan,East Asia & Pacific,High income,gdp_100,108.0066245452664
JP,2006-07-01,Japan,East Asia & Pacific,High income,gdp_100,107.78506167831016
JP,2006-10-01,Japan,East Asia & Pacific,High income,gdp_100,109.25170682121568
JP,2007-01-01,Japan,East Asia & Pacific,High income,gdp_100,109.98646808188232
JP,2007-04-01,Japan,East Asia & Pacific,High income,gdp_100,110.01939718474048
JP,2007-07-01,Japan,East Asia & Pacific,High income,gdp_100,109.4132581677332
JP,2007-10-01,Japan,East Asia & Pacific,High income,gdp_100,109.9019191773322
JP,2008-01-01,Japan,East Asia & Pacific,High income,gdp_100,110.30589209638376
JP,2008-04-01,Japan,East Asia & Pacific,High income,gdp_100,109.65227188074984
JP,2008-07-01,Japan,East Asia & Pacific,High income,gdp_100,108.27718601276209
JP,2008-10-01,Japan,East Asia & Pacific,High income,gdp_100,105.6651712939857
JP,2009-01-01,Japan,East Asia & Pacific,High income,gdp_100,100.71446975943591
JP,2009-04-01,Japan,East Asia & Pacific,High income,gdp_100,102.68362303262076
JP,2009-07-01,Japan,East Asia & Pacific,High income,gdp_100,102.62026533260038
JP,2009-10-01,Japan,East Asia & Pacific,High income,gdp_100,103.9268701435166
